folder,file,size
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069827/1,1_G4KNRK069827_LowerZone1[ALWAYS]_Step3_[191932]_OK.jpg,363521
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069827/1,1_G4KNRK069827_UpperZone2[ALWAYS]_Step2_[191932]_OK.jpg,688684
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069827/1,1_G4KNRK069827_UpperZone1[ALWAYS]_Step1_[191932]_OK.jpg,731723
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069827/1,1_G4KNRK069827_LowerZone2[ALWAYS]_Step4_[191932]_OK.jpg,343546
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069967/1,1_G4KNRK069967_LowerZone1[ALWAYS]_Step3_[221022]_OK.jpg,364907
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069967/1,1_G4KNRK069967_UpperZone1[ALWAYS]_Step1_[221022]_OK.jpg,705189
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069967/1,1_G4KNRK069967_UpperZone2[ALWAYS]_Step2_[221022]_OK.jpg,704875
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069967/1,1_G4KNRK069967_LowerZone2[ALWAYS]_Step4_[221022]_OK.jpg,349716
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070022/1,1_G4KNRK070022_UpperZone1[ALWAYS]_Step1_[224822]_OK.jpg,727988
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070022/1,1_G4KNRK070022_LowerZone2[ALWAYS]_Step4_[224822]_OK.jpg,347128
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070022/1,1_G4KNRK070022_LowerZone1[ALWAYS]_Step3_[224822]_OK.jpg,360665
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070022/1,1_G4KNRK070022_UpperZone2[ALWAYS]_Step2_[224822]_OK.jpg,670153
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070094/1,1_G4KNRK070094_UpperZone2[ALWAYS]_Step2_[234236]_OK.jpg,682281
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070094/1,1_G4KNRK070094_LowerZone1[ALWAYS]_Step3_[234236]_OK.jpg,369065
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070094/1,1_G4KNRK070094_LowerZone2[ALWAYS]_Step4_[234236]_OK.jpg,353437
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070094/1,1_G4KNRK070094_UpperZone1[ALWAYS]_Step1_[234236]_OK.jpg,727712
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069932/1,1_G4KNRK069932_UpperZone1[ALWAYS]_Step1_[212843]_OK.jpg,734210
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069932/1,1_G4KNRK069932_UpperZone2[ALWAYS]_Step2_[212843]_OK.jpg,722346
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069932/1,1_G4KNRK069932_LowerZone1[ALWAYS]_Step3_[212843]_OK.jpg,359937
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069932/1,1_G4KNRK069932_LowerZone2[ALWAYS]_Step4_[212843]_OK.jpg,346303
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070115/1,1_G4KNRK070115_LowerZone2[ALWAYS]_Step4_[235759]_OK.jpg,351873
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070115/1,1_G4KNRK070115_LowerZone1[ALWAYS]_Step3_[235759]_OK.jpg,371483
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070115/1,1_G4KNRK070115_UpperZone1[ALWAYS]_Step1_[235759]_OK.jpg,738041
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070115/1,1_G4KNRK070115_UpperZone2[ALWAYS]_Step2_[235759]_OK.jpg,699031
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070080/1,1_G4KNRK070080_UpperZone1[ALWAYS]_Step1_[233138]_OK.jpg,779718
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070080/1,1_G4KNRK070080_UpperZone2[ALWAYS]_Step2_[233138]_OK.jpg,729860
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070080/1,1_G4KNRK070080_LowerZone1[ALWAYS]_Step3_[233138]_OK.jpg,369861
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070080/1,1_G4KNRK070080_LowerZone2[ALWAYS]_Step4_[233138]_OK.jpg,360411
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069971/1,1_G4KNRK069971_UpperZone1[ALWAYS]_Step1_[221316]_OK.jpg,702546
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069971/1,1_G4KNRK069971_UpperZone2[ALWAYS]_Step2_[221316]_OK.jpg,673405
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069971/1,1_G4KNRK069971_LowerZone2[ALWAYS]_Step4_[221316]_OK.jpg,351964
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069971/1,1_G4KNRK069971_LowerZone1[ALWAYS]_Step3_[221316]_OK.jpg,366517
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069859/1,1_G4KNRK069859_UpperZone2[ALWAYS]_Step2_[201653]_OK.jpg,684642
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069859/1,1_G4KNRK069859_LowerZone1[ALWAYS]_Step3_[201653]_OK.jpg,369141
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069859/1,1_G4KNRK069859_LowerZone2[ALWAYS]_Step4_[201653]_OK.jpg,355284
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069859/1,1_G4KNRK069859_UpperZone1[ALWAYS]_Step1_[201653]_OK.jpg,744165
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070059/1,1_G4KNRK070059_LowerZone1[ALWAYS]_Step3_[231449]_OK.jpg,354138
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070059/1,1_G4KNRK070059_UpperZone2[ALWAYS]_Step2_[231449]_OK.jpg,693389
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070059/1,1_G4KNRK070059_LowerZone2[ALWAYS]_Step4_[231449]_OK.jpg,352567
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070059/1,1_G4KNRK070059_UpperZone1[ALWAYS]_Step1_[231449]_OK.jpg,728944
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069980/1,1_G4KNRK069980_LowerZone1[ALWAYS]_Step3_[220939]_OK.jpg,366949
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069980/1,1_G4KNRK069980_LowerZone2[ALWAYS]_Step4_[220939]_OK.jpg,362507
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069980/1,1_G4KNRK069980_UpperZone2[ALWAYS]_Step2_[220939]_OK.jpg,697822
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069980/1,1_G4KNRK069980_UpperZone1[ALWAYS]_Step1_[220939]_OK.jpg,744736
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069915/1,1_G4KNRK069915_LowerZone2[ALWAYS]_Step4_[211606]_OK.jpg,348884
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069915/1,1_G4KNRK069915_LowerZone1[ALWAYS]_Step3_[211606]_OK.jpg,363605
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069915/1,1_G4KNRK069915_UpperZone2[ALWAYS]_Step2_[211606]_OK.jpg,665224
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069915/1,1_G4KNRK069915_UpperZone1[ALWAYS]_Step1_[211606]_OK.jpg,707373
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069902/1,1_G4KNRK069902_LowerZone2[ALWAYS]_Step4_[210314]_OK.jpg,349751
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069902/1,1_G4KNRK069902_UpperZone2[ALWAYS]_Step2_[210314]_OK.jpg,686540
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069902/1,1_G4KNRK069902_LowerZone1[ALWAYS]_Step3_[210314]_OK.jpg,369971
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069902/1,1_G4KNRK069902_UpperZone1[ALWAYS]_Step1_[210314]_OK.jpg,732719
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070049/1,1_G4KNRK070049_LowerZone1[ALWAYS]_Step3_[230942]_OK.jpg,369756
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070049/1,1_G4KNRK070049_UpperZone1[ALWAYS]_Step1_[230942]_OK.jpg,745682
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070049/1,1_G4KNRK070049_UpperZone2[ALWAYS]_Step2_[230942]_OK.jpg,704665
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK070049/1,1_G4KNRK070049_LowerZone2[ALWAYS]_Step4_[230942]_OK.jpg,365909
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069879/1,1_G4KNRK069879_LowerZone1[ALWAYS]_Step3_[203345]_OK.jpg,371545
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069879/1,1_G4KNRK069879_LowerZone2[ALWAYS]_Step4_[203345]_OK.jpg,346558
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069879/1,1_G4KNRK069879_UpperZone2[ALWAYS]_Step2_[203345]_OK.jpg,686556
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069879/1,1_G4KNRK069879_UpperZone1[ALWAYS]_Step1_[203345]_OK.jpg,728790
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069867/1,1_G4KNRK069867_LowerZone1[ALWAYS]_Step3_[202407]_OK.jpg,369191
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069867/1,1_G4KNRK069867_UpperZone2[ALWAYS]_Step2_[202407]_OK.jpg,688075
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069867/1,1_G4KNRK069867_UpperZone1[ALWAYS]_Step1_[202407]_OK.jpg,734648
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069867/1,1_G4KNRK069867_LowerZone2[ALWAYS]_Step4_[202407]_OK.jpg,347913
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069957/1,1_G4KNRK069957_LowerZone2[ALWAYS]_Step4_[215715]_OK.jpg,345210
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069957/1,1_G4KNRK069957_UpperZone2[ALWAYS]_Step2_[215715]_OK.jpg,674474
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069957/1,1_G4KNRK069957_UpperZone1[ALWAYS]_Step1_[215715]_OK.jpg,704087
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069957/1,1_G4KNRK069957_LowerZone1[ALWAYS]_Step3_[215715]_OK.jpg,360185
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069828/1,1_G4KNRK069828_LowerZone2[ALWAYS]_Step4_[192145]_OK.jpg,346758
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069828/1,1_G4KNRK069828_LowerZone1[ALWAYS]_Step3_[192145]_OK.jpg,372317
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069828/1,1_G4KNRK069828_UpperZone2[ALWAYS]_Step2_[192145]_OK.jpg,674741
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069828/1,1_G4KNRK069828_UpperZone1[ALWAYS]_Step1_[192145]_OK.jpg,700921
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069922/1,1_G4KNRK069922_LowerZone2[ALWAYS]_Step4_[212202]_OK.jpg,350852
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069922/1,1_G4KNRK069922_UpperZone2[ALWAYS]_Step2_[212202]_OK.jpg,701509
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069922/1,1_G4KNRK069922_LowerZone1[ALWAYS]_Step3_[212202]_OK.jpg,364567
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069922/1,1_G4KNRK069922_UpperZone1[ALWAYS]_Step1_[212202]_OK.jpg,725267
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069851/1,1_G4KNRK069851_LowerZone2[ALWAYS]_Step4_[195506]_OK.jpg,352408
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069851/1,1_G4KNRK069851_UpperZone1[ALWAYS]_Step1_[195506]_OK.jpg,735288
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069851/1,1_G4KNRK069851_LowerZone1[ALWAYS]_Step3_[195506]_OK.jpg,377631
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069851/1,1_G4KNRK069851_UpperZone2[ALWAYS]_Step2_[195506]_OK.jpg,707560
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069886/1,1_G4KNRK069886_LowerZone1[ALWAYS]_Step3_[223240]_OK.jpg,366579
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069886/1,1_G4KNRK069886_UpperZone2[ALWAYS]_Step2_[223240]_OK.jpg,708162
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069886/1,1_G4KNRK069886_LowerZone2[ALWAYS]_Step4_[223240]_OK.jpg,350594
/engine1/170-15\ Cam\ Carrier\ Vision/favis_RawImage/2024-03-10/1_G4KNRK069886/1,1_G4KNRK069886_UpperZone1[ALWAYS]_Step1_[223240]_OK.jpg,740727
